[*] Frida v14 — Module Map & Address Resolver — 2026-03-31T04:12:23.580Z
================================================================================

[MODULES] All loaded modules:
--------------------------------------------------------------------------------
[MODULE]   1  base=0x400000  end=0x1ef3000  size=0x01af3000  name=Conquer.exe  path=F:\TQ\Env_dx9\Conquer.exe
[RW] base=0x2aea000  end=0x2aec000  size=8.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2aec000  end=0x2aef000  size=12.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2aef000  end=0x2af7000  size=32.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2af7000  end=0x2afb000  size=16.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2afb000  end=0x2b03000  size=32.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b03000  end=0x2b04000  size=4.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b04000  end=0x2b07000  size=12.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b07000  end=0x2b0a000  size=12.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b0a000  end=0x2b0b000  size=4.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b0b000  end=0x2b12000  size=28.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b12000  end=0x2b15000  size=12.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b15000  end=0x2b1d000  size=32.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b1d000  end=0x2b1e000  size=4.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b1e000  end=0x2b26000  size=32.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b26000  end=0x2b2b000  size=20.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b2b000  end=0x2b2d000  size=8.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b2d000  end=0x2b2e000  size=4.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b2e000  end=0x2b30000  size=8.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b30000  end=0x2b32000  size=8.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b32000  end=0x2b36000  size=16.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b36000  end=0x2b37000  size=4.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b37000  end=0x2b3a000  size=12.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b3a000  end=0x2b4b000  size=68.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2b4b000  end=0x2bfa000  size=700.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2bfa000  end=0x2bfc000  size=8.0KB  prot=rw-  owner=graphic.dll
[RW] base=0x2c90000  end=0x2c91000  size=4.0KB  prot=rw-  owner=Role3D.dll
[RW] base=0x2c91000  end=0x2c92000  size=4.0KB  prot=rw-  owner=Role3D.dll
[RW] base=0x2c92000  end=0x2c96000  size=16.0KB  prot=rw-  owner=Role3D.dll
[RW] base=0x2c96000  end=0x2c99000  size=12.0KB  prot=rw-  owner=Role3D.dll
[RW] base=0x2c99000  end=0x2c9e000  size=20.0KB  prot=rw-  owner=Role3D.dll
[RW] base=0x2c9e000  end=0x2ca2000  size=16.0KB  prot=rw-  owner=Role3D.dll
[RW] base=0x2ca2000  end=0x2ca5000  size=12.0KB  prot=rw-  owner=Role3D.dll
[RW] base=0x2d61000  end=0x2d69000  size=32.0KB  prot=rw-  owner=GraphicData.dll
[RW] base=0x2dc3000  end=0x2dc8000  size=20.0KB  prot=rw-  owner=TqPackage.dll
[RW] base=0x2ded000  end=0x2dee000  size=4.0KB  prot=rw-  owner=DataThread.dll
[RW] base=0x2dee000  end=0x2df6000  size=32.0KB  prot=rwx  owner=DataThread.dll
[RW] base=0x2df6000  end=0x2df7000  size=4.0KB  prot=rw-  owner=DataThread.dll
[RW] base=0x2df8000  end=0x2df9000  size=4.0KB  prot=rw-  owner=DataThread.dll
[RW] base=0x2df9000  end=0x3565000  size=7600.0KB  prot=rwx  owner=DataThread.dll
[RW] base=0x3ab8000  end=0x3ac0000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x3ac0000  end=0x3ac1000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x3ad0000  end=0x3ada000  size=40.0KB  prot=rw-  owner=unknown
[RW] base=0x3ae0000  end=0x3aef000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x3e80000  end=0x3e81000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x3e90000  end=0x3e95000  size=20.0KB  prot=rw-  owner=unknown
[RW] base=0x3ea0000  end=0x3eaa000  size=40.0KB  prot=rw-  owner=unknown
[RW] base=0x3eb0000  end=0x3eb2000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0x53cd000  end=0x53d0000  size=12.0KB  prot=rw-  owner=unknown
[RW] base=0x53d0000  end=0x53eb000  size=108.0KB  prot=rw-  owner=unknown
[RW] base=0x5810000  end=0x5811000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x5890000  end=0x58af000  size=124.0KB  prot=rw-  owner=unknown
[RW] base=0x59c8000  end=0x59d0000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x5ace000  end=0x5ad0000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0x5af0000  end=0x5af1000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x5b10000  end=0x5b15000  size=20.0KB  prot=rw-  owner=unknown
[RW] base=0x5b20000  end=0x5b21000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x5b68000  end=0x5b70000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x5c6e000  end=0x5c70000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0x5c70000  end=0x5c76000  size=24.0KB  prot=rw-  owner=unknown
[RW] base=0x5c80000  end=0x5c82000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0x5cb0000  end=0x5cbf000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x5cf8000  end=0x5d00000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x5d10000  end=0x5d1f000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x5d2f000  end=0x5d32000  size=12.0KB  prot=rw-  owner=Assist.dll
[RW] base=0x5d40000  end=0x5d4f000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x5d64000  end=0x5d66000  size=8.0KB  prot=rw-  owner=OpenAL32.dll
[RW] base=0x5d70000  end=0x5d7f000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x5d90000  end=0x5d98000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x5db0000  end=0x5db1000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x5dc0000  end=0x5dc1000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x5dd0000  end=0x5ddf000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x5df0000  end=0x5dff000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x5e20000  end=0x5e2f000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x5f2d000  end=0x5f30000  size=12.0KB  prot=rw-  owner=unknown
[RW] base=0x5f50000  end=0x5f53000  size=12.0KB  prot=rw-  owner=unknown
[RW] base=0x5f60000  end=0x5f61000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x5f80000  end=0x5f81000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x5fa0000  end=0x5fa2000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0x5fb0000  end=0x5fba000  size=40.0KB  prot=rw-  owner=unknown
[RW] base=0x5fc0000  end=0x5fcb000  size=44.0KB  prot=rw-  owner=unknown
[RW] base=0x5fd0000  end=0x5fd8000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x5fe0000  end=0x5fe3000  size=12.0KB  prot=rw-  owner=unknown
[RW] base=0x5ff0000  end=0x5ff3000  size=12.0KB  prot=rw-  owner=unknown
[RW] base=0x6000000  end=0x600f000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x6010000  end=0x6018000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x6110000  end=0x6112000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0x6130000  end=0x6137000  size=28.0KB  prot=rw-  owner=unknown
[RW] base=0x6140000  end=0x614f000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x6150000  end=0x6151000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x6170000  end=0x6171000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x6180000  end=0x618f000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x6190000  end=0x6194000  size=16.0KB  prot=rw-  owner=unknown
[RW] base=0x69c8000  end=0x69d0000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x6a08000  end=0x6a10000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x6a10000  end=0x6a11000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x6a30000  end=0x6a3f000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x6a9f000  end=0x6aa3000  size=16.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6aa3000  end=0x6aae000  size=44.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6aae000  end=0x6aaf000  size=4.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6aaf000  end=0x6ace000  size=124.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6ace000  end=0x6ada000  size=48.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6ada000  end=0x6c46000  size=1456.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6c46000  end=0x6c51000  size=44.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6c51000  end=0x6dbd000  size=1456.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6dbd000  end=0x6dbf000  size=8.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6dbf000  end=0x6e8e000  size=828.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6e8e000  end=0x6e90000  size=8.0KB  prot=rw-  owner=wrap_oal.dll
[RW] base=0x6f9e000  end=0x6fa0000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0x6fa0000  end=0x6fbb000  size=108.0KB  prot=rw-  owner=unknown
[RW] base=0x70a3000  end=0x71bc000  size=1124.0KB  prot=rw-  owner=unknown
[RW] base=0x72be000  end=0x72c0000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0x72f8000  end=0x7300000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x73fd000  end=0x7400000  size=12.0KB  prot=rw-  owner=unknown
[RW] base=0x7438000  end=0x7440000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x7530000  end=0x7540000  size=64.0KB  prot=rw-  owner=unknown
[RW] base=0x7578000  end=0x7580000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x767e000  end=0x7680000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0x768f000  end=0x7890000  size=2052.0KB  prot=rw-  owner=unknown
[RW] base=0x78aa000  end=0x7abb000  size=2116.0KB  prot=rw-  owner=unknown
[RW] base=0x7aee000  end=0x7af1000  size=12.0KB  prot=rw-  owner=TqPackageWdf.dll
[RW] base=0x7b38000  end=0x7b40000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x7b78000  end=0x7b80000  size=32.0KB  prot=rw-  owner=unknown
[RW] base=0x7b80000  end=0x7b81000  size=4.0KB  prot=rw-  owner=unknown
[RW] base=0x7be0000  end=0x7bef000  size=60.0KB  prot=rw-  owner=unknown
[RW] base=0x7bfe000  end=0x7dff000  size=2052.0KB  prot=rw-  owner=unknown
[RW] base=0x7e00000  end=0x8011000  size=2116.0KB  prot=rw-  owner=unknown
[RW] base=0x8020000  end=0x8114000  size=976.0KB  prot=rw-  owner=unknown
[RW] base=0x8115000  end=0x811f000  size=40.0KB  prot=rw-  owner=unknown
[RW] base=0x8120000  end=0x813b000  size=108.0KB  prot=rw-  owner=unknown
[RW] base=0x813c000  end=0x8162000  size=152.0KB  prot=rw-  owner=unknown
[RW] base=0x8163000  end=0x8184000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8185000  end=0x81cf000  size=296.0KB  prot=rw-  owner=unknown
[RW] base=0x81d0000  end=0x81f0000  size=128.0KB  prot=rw-  owner=unknown
[RW] base=0x81f1000  end=0x821e000  size=180.0KB  prot=rw-  owner=unknown
[RW] base=0x821f000  end=0x8269000  size=296.0KB  prot=rw-  owner=unknown
[RW] base=0x826a000  end=0x82ab000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x82ac000  end=0x82e2000  size=216.0KB  prot=rw-  owner=unknown
[RW] base=0x82e3000  end=0x831f000  size=240.0KB  prot=rw-  owner=unknown
[RW] base=0x8320000  end=0x8331000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8332000  end=0x8373000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x8374000  end=0x83d5000  size=388.0KB  prot=rw-  owner=unknown
[RW] base=0x83d6000  end=0x8417000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x8418000  end=0x8429000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x842a000  end=0x844b000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x844c000  end=0x847d000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x847e000  end=0x848f000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8490000  end=0x84a1000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x84a2000  end=0x84d3000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x84d4000  end=0x84f5000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x84f6000  end=0x8507000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8508000  end=0x8529000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x852a000  end=0x853b000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x853c000  end=0x857d000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x857e000  end=0x858f000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8590000  end=0x85d9000  size=292.0KB  prot=rw-  owner=unknown
[RW] base=0x85da000  end=0x85eb000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x85ec000  end=0x85fd000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x85fe000  end=0x860f000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8610000  end=0x8621000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8622000  end=0x8643000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8644000  end=0x8655000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8656000  end=0x8667000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8668000  end=0x869b000  size=204.0KB  prot=rw-  owner=unknown
[RW] base=0x869c000  end=0x86bd000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x86be000  end=0x86ff000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x8700000  end=0x871f000  size=124.0KB  prot=rw-  owner=unknown
[RW] base=0x8720000  end=0x8739000  size=100.0KB  prot=rw-  owner=unknown
[RW] base=0x873a000  end=0x874b000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x874c000  end=0x876d000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x876e000  end=0x877f000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8780000  end=0x87d1000  size=324.0KB  prot=rw-  owner=unknown
[RW] base=0x87d2000  end=0x87f3000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x87f4000  end=0x8815000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8816000  end=0x8887000  size=452.0KB  prot=rw-  owner=unknown
[RW] base=0x8888000  end=0x8899000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x889a000  end=0x88cb000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x88cc000  end=0x88ed000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x88ee000  end=0x88ff000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8900000  end=0x893a000  size=232.0KB  prot=rw-  owner=unknown
[RW] base=0x893b000  end=0x8990000  size=340.0KB  prot=rw-  owner=unknown
[RW] base=0x8991000  end=0x89a3000  size=72.0KB  prot=rw-  owner=unknown
[RW] base=0x89a4000  end=0x89c6000  size=136.0KB  prot=rw-  owner=unknown
[RW] base=0x89c7000  end=0x8a0f000  size=288.0KB  prot=rw-  owner=unknown
[RW] base=0x8a10000  end=0x8a49000  size=228.0KB  prot=rw-  owner=unknown
[RW] base=0x8a4a000  end=0x8a93000  size=292.0KB  prot=rw-  owner=unknown
[RW] base=0x8a94000  end=0x8ad6000  size=264.0KB  prot=rw-  owner=unknown
[RW] base=0x8ad7000  end=0x8af8000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8af9000  end=0x8b2a000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x8b2b000  end=0x8b3c000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8b3d000  end=0x8b4e000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8b4f000  end=0x8b80000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x8b81000  end=0x8bb2000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x8bb3000  end=0x8bc4000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8bc5000  end=0x8bd6000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8bd7000  end=0x8be8000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8be9000  end=0x8c0a000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8c0b000  end=0x8c2c000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8c2d000  end=0x8c3e000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8c3f000  end=0x8c50000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8c51000  end=0x8c92000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x8c93000  end=0x8cc4000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x8cc5000  end=0x8cd6000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8cd7000  end=0x8ce8000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8ce9000  end=0x8d1a000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x8d1b000  end=0x8d4c000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x8d4d000  end=0x8d5e000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8d5f000  end=0x8d80000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8d81000  end=0x8da2000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8da3000  end=0x8dc4000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8dc5000  end=0x8de6000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8de7000  end=0x8df8000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8df9000  end=0x8e1a000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8e1b000  end=0x8e3c000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8e3d000  end=0x8e4e000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8e4f000  end=0x8e70000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8e71000  end=0x8e82000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x8e83000  end=0x8eb4000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x8eb5000  end=0x8ed6000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8ed7000  end=0x8ef8000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x8ef9000  end=0x8f19000  size=128.0KB  prot=rw-  owner=unknown
[RW] base=0x8f27000  end=0x9128000  size=2052.0KB  prot=rw-  owner=unknown
[RW] base=0x913f000  end=0x9350000  size=2116.0KB  prot=rw-  owner=unknown
[RW] base=0x9360000  end=0x9381000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x9382000  end=0x93b3000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x93b4000  end=0x93c5000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x93c6000  end=0x9427000  size=388.0KB  prot=rw-  owner=unknown
[RW] base=0x9428000  end=0x9439000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x943a000  end=0x944b000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x944c000  end=0x946d000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x946e000  end=0x94af000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x94b0000  end=0x94c1000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x94c2000  end=0x94f3000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x94f4000  end=0x9515000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x9516000  end=0x9527000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x9528000  end=0x9539000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x953a000  end=0x956b000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x956c000  end=0x958d000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x958e000  end=0x95cf000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x95d0000  end=0x9611000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x9612000  end=0x9643000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x9644000  end=0x9655000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x9656000  end=0x9667000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x9668000  end=0x9689000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x968a000  end=0x96eb000  size=388.0KB  prot=rw-  owner=unknown
[RW] base=0x96ec000  end=0x96fd000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x96fe000  end=0x971f000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x9720000  end=0x9741000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x9742000  end=0x9783000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0x9784000  end=0x97a5000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x97a6000  end=0x97c7000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x97c8000  end=0x97e9000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x97ea000  end=0x980b000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x980c000  end=0x981d000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x981e000  end=0x984f000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0x9850000  end=0x9861000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x9862000  end=0x9883000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x9884000  end=0x9895000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x9896000  end=0x98b7000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x98b8000  end=0x98c9000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0x98ca000  end=0x98eb000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0x98ec000  end=0x9901000  size=84.0KB  prot=rw-  owner=unknown
[RW] base=0xa33a000  end=0xa53b000  size=2052.0KB  prot=rw-  owner=unknown
[RW] base=0xa546000  end=0xa757000  size=2116.0KB  prot=rw-  owner=unknown
[RW] base=0xa761000  end=0xa962000  size=2052.0KB  prot=rw-  owner=unknown
[RW] base=0xa971000  end=0xab82000  size=2116.0KB  prot=rw-  owner=unknown
[RW] base=0xab90000  end=0xac32000  size=648.0KB  prot=rw-  owner=unknown
[RW] base=0xac33000  end=0xac44000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xac45000  end=0xac56000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xac57000  end=0xac78000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0xac79000  end=0xac8f000  size=88.0KB  prot=rw-  owner=unknown
[RW] base=0xac9a000  end=0xaeee000  size=2384.0KB  prot=rw-  owner=unknown
[RW] base=0xaf50000  end=0xaf5a000  size=40.0KB  prot=rw-  owner=unknown
[RW] base=0xaf7e000  end=0xaf80000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0xaf80000  end=0xaf82000  size=8.0KB  prot=rw-  owner=unknown
[RW] base=0xaf97000  end=0xb1f7000  size=2432.0KB  prot=rw-  owner=unknown
[RW] base=0xb200000  end=0xb241000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0xb242000  end=0xb283000  size=260.0KB  prot=rw-  owner=unknown
[RW] base=0xb284000  end=0xb2b5000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0xb2b6000  end=0xb2c7000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb2c8000  end=0xb2d9000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb2da000  end=0xb2eb000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb2ec000  end=0xb2fd000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb2fe000  end=0xb30f000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb310000  end=0xb341000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0xb342000  end=0xb353000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb354000  end=0xb365000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb366000  end=0xb377000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb378000  end=0xb389000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb38a000  end=0xb3bb000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0xb3bc000  end=0xb3ff000  size=268.0KB  prot=rw-  owner=unknown
[RW] base=0xb400000  end=0xb411000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb412000  end=0xb443000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0xb444000  end=0xb465000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0xb466000  end=0xb487000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0xb488000  end=0xb499000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb49a000  end=0xb4ab000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb4ac000  end=0xb4dd000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0xb4de000  end=0xb52f000  size=324.0KB  prot=rw-  owner=unknown
[RW] base=0xb530000  end=0xb541000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb542000  end=0xb573000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0xb574000  end=0xb585000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb586000  end=0xb5a7000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0xb5a8000  end=0xb5c9000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0xb5ca000  end=0xb5eb000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0xb5ec000  end=0xb61d000  size=196.0KB  prot=rw-  owner=unknown
[RW] base=0xb61e000  end=0xb63f000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0xb640000  end=0xb651000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb652000  end=0xb673000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0xb674000  end=0xb695000  size=132.0KB  prot=rw-  owner=unknown
[RW] base=0xb696000  end=0xb6a7000  size=68.0KB  prot=rw-  owner=unknown
[RW] base=0xb6a8000  end=0xb6c9000  size=132.0KB  prot=rw-  owner=unknown
